county_names,wwtp_name,population_served,cases_new_cens_per10k,date_new,sars_cov2_raw_copiesL,flag,sars_cov2_normalized,STATEFP,COUNTYFP,FIPS,NAMELSAD,smooth_normalised
Swain,Cherokee (CDC Contract),12000,,2022-07-19,1393811.43674999,1,615548944.811895,37,173,37173,Swain County,1101310999.21222
Jackson,Cherokee (CDC Contract),12000,,2022-07-19,1393811.43674999,1,615548944.811895,37,099,37099,Jackson County,1101310999.21222
Swain,Cherokee (CDC Contract),12000,,2022-07-21,1140249.97064942,1,543134698.394455,37,173,37173,Swain County,944342357.40446
Jackson,Cherokee (CDC Contract),12000,,2022-07-21,1140249.97064942,1,543134698.394455,37,099,37099,Jackson County,944342357.40446
Swain,Cherokee (CDC Contract),12000,,2022-07-26,2597040.4089456,1,1261624051.3829,37,173,37173,Swain County,806769231.52975
Jackson,Cherokee (CDC Contract),12000,,2022-07-26,2597040.4089456,1,1261624051.3829,37,099,37099,Jackson County,806769231.52975
Swain,Cherokee (CDC Contract),12000,,2022-07-28,2677191.18854273,1,1199218343.80464,37,173,37173,Swain County,1001325697.86067
Jackson,Cherokee (CDC Contract),12000,,2022-07-28,2677191.18854273,1,1199218343.80464,37,099,37099,Jackson County,1001325697.86067
Swain,Cherokee (CDC Contract),12000,,2022-08-02,1658223.23666711,1,1218791591.61546,37,173,37173,Swain County,1226544662.26767
Jackson,Cherokee (CDC Contract),12000,,2022-08-02,1658223.23666711,1,1218791591.61546,37,099,37099,Jackson County,1226544662.26767
Swain,Cherokee (CDC Contract),12000,,2022-08-04,1360936.16576269,1,695477847.853543,37,173,37173,Swain County,1037829261.09121
Jackson,Cherokee (CDC Contract),12000,,2022-08-04,1360936.16576269,1,695477847.853543,37,099,37099,Jackson County,1037829261.09121
Swain,Cherokee (CDC Contract),12000,,2022-08-09,1686854.61404293,1,787535066.239765,37,173,37173,Swain County,900601501.902923
Jackson,Cherokee (CDC Contract),12000,,2022-08-09,1686854.61404293,1,787535066.239765,37,099,37099,Jackson County,900601501.902923
Swain,Cherokee (CDC Contract),12000,,2022-08-11,1373074.48353768,1,719006334.081056,37,173,37173,Swain County,734006416.058122
Jackson,Cherokee (CDC Contract),12000,,2022-08-11,1373074.48353768,1,719006334.081056,37,099,37099,Jackson County,734006416.058122
Swain,Cherokee (CDC Contract),12000,,2022-08-17,622098.182717995,1,313985394.781427,37,173,37173,Swain County,606842265.034083
Jackson,Cherokee (CDC Contract),12000,,2022-08-17,622098.182717995,1,313985394.781427,37,099,37099,Jackson County,606842265.034083
Swain,Cherokee (CDC Contract),12000,,2022-08-18,2663520.0725328,1,1117475851.15102,37,173,37173,Swain County,716822526.671168
Jackson,Cherokee (CDC Contract),12000,,2022-08-18,2663520.0725328,1,1117475851.15102,37,099,37099,Jackson County,716822526.671168
Swain,Cherokee (CDC Contract),12000,,2022-08-23,1062506.49786328,1,613356844.794277,37,173,37173,Swain County,681606030.242241
Jackson,Cherokee (CDC Contract),12000,,2022-08-23,1062506.49786328,1,613356844.794277,37,099,37099,Jackson County,681606030.242241
Swain,Cherokee (CDC Contract),12000,,2022-08-24,1358116.06567784,1,535522141.147594,37,173,37173,Swain County,755451612.364297
Jackson,Cherokee (CDC Contract),12000,,2022-08-24,1358116.06567784,1,535522141.147594,37,099,37099,Jackson County,755451612.364297
Swain,Cherokee (CDC Contract),12000,,2022-08-30,928402.325519806,1,363151996.845675,37,173,37173,Swain County,504010327.595849
Jackson,Cherokee (CDC Contract),12000,,2022-08-30,928402.325519806,1,363151996.845675,37,099,37099,Jackson County,504010327.595849
Swain,Cherokee (CDC Contract),12000,,2022-09-01,946129.003885416,1,355163109.188029,37,173,37173,Swain County,417945749.060433
Jackson,Cherokee (CDC Contract),12000,,2022-09-01,946129.003885416,1,355163109.188029,37,099,37099,Jackson County,417945749.060433
Swain,Cherokee (CDC Contract),12000,,2022-09-07,1480137.25992218,1,691025761.99083,37,173,37173,Swain County,469780289.341511
Jackson,Cherokee (CDC Contract),12000,,2022-09-07,1480137.25992218,1,691025761.99083,37,099,37099,Jackson County,469780289.341511
Swain,Cherokee (CDC Contract),12000,,2022-09-08,794966.45691575,1,441359017.147969,37,173,37173,Swain County,495849296.108943
Jackson,Cherokee (CDC Contract),12000,,2022-09-08,794966.45691575,1,441359017.147969,37,099,37099,Jackson County,495849296.108943
Swain,Cherokee (CDC Contract),12000,,2022-09-13,656789.857090662,1,316992071.44145,37,173,37173,Swain County,483125616.860083
Jackson,Cherokee (CDC Contract),12000,,2022-09-13,656789.857090662,1,316992071.44145,37,099,37099,Jackson County,483125616.860083
Swain,Cherokee (CDC Contract),12000,,2022-09-27,560356.610642562,1,233329130.531899,37,173,37173,Swain County,330560073.040439
Jackson,Cherokee (CDC Contract),12000,,2022-09-27,560356.610642562,1,233329130.531899,37,099,37099,Jackson County,330560073.040439
Swain,Cherokee (CDC Contract),12000,,2022-09-29,648999.128522111,1,235435791.356144,37,173,37173,Swain County,261918997.776498
Jackson,Cherokee (CDC Contract),12000,,2022-09-29,648999.128522111,1,235435791.356144,37,099,37099,Jackson County,261918997.776498
Swain,Cherokee (CDC Contract),12000,,2022-10-04,715220.647377361,1,230128680.279492,37,173,37173,Swain County,232964534.055845
Jackson,Cherokee (CDC Contract),12000,,2022-10-04,715220.647377361,1,230128680.279492,37,099,37099,Jackson County,232964534.055845
Swain,Cherokee (CDC Contract),12000,,2022-10-06,591444.791265507,1,214556948.315409,37,173,37173,Swain County,226707139.983682
Jackson,Cherokee (CDC Contract),12000,,2022-10-06,591444.791265507,1,214556948.315409,37,099,37099,Jackson County,226707139.983682
Swain,Cherokee (CDC Contract),12000,,2022-10-12,325947.908294878,1,113102294.438781,37,173,37173,Swain County,185929307.677894
Jackson,Cherokee (CDC Contract),12000,,2022-10-12,325947.908294878,1,113102294.438781,37,099,37099,Jackson County,185929307.677894
Swain,Cherokee (CDC Contract),12000,,2022-10-13,1332229.99679991,1,537922499.187879,37,173,37173,Swain County,288527247.314023
Jackson,Cherokee (CDC Contract),12000,,2022-10-13,1332229.99679991,1,537922499.187879,37,099,37099,Jackson County,288527247.314023
Swain,Cherokee (CDC Contract),12000,,2022-10-18,0,1,14772459.8995835,37,173,37173,Swain County,221932417.842081
Jackson,Cherokee (CDC Contract),12000,,2022-10-18,0,1,14772459.8995835,37,099,37099,Jackson County,221932417.842081
Swain,Cherokee (CDC Contract),12000,,2022-10-20,169157.05390353,1,70435982.3031066,37,173,37173,Swain County,207710313.796856
Jackson,Cherokee (CDC Contract),12000,,2022-10-20,169157.05390353,1,70435982.3031066,37,099,37099,Jackson County,207710313.796856
Swain,Cherokee (CDC Contract),12000,,2022-10-25,1088212.80122498,1,353575029.990812,37,173,37173,Swain County,146261157.397834
Jackson,Cherokee (CDC Contract),12000,,2022-10-25,1088212.80122498,1,353575029.990812,37,099,37099,Jackson County,146261157.397834
Swain,Cherokee (CDC Contract),12000,,2022-10-26,2098847.76096513,1,768014570.387882,37,173,37173,Swain County,397341860.893933
Jackson,Cherokee (CDC Contract),12000,,2022-10-26,2098847.76096513,1,768014570.387882,37,099,37099,Jackson County,397341860.893933
Swain,Cherokee (CDC Contract),12000,,2022-11-01,336828.682754284,1,180629433.557226,37,173,37173,Swain County,434073011.311973
Jackson,Cherokee (CDC Contract),12000,,2022-11-01,336828.682754284,1,180629433.557226,37,099,37099,Jackson County,434073011.311973
Swain,Cherokee (CDC Contract),12000,,2022-11-03,731281.764340561,1,253751115.817353,37,173,37173,Swain County,400798373.254154
Jackson,Cherokee (CDC Contract),12000,,2022-11-03,731281.764340561,1,253751115.817353,37,099,37099,Jackson County,400798373.254154
Swain,Cherokee (CDC Contract),12000,,2022-11-08,289652.52555393,1,102335395.888305,37,173,37173,Swain County,178905315.087628
Jackson,Cherokee (CDC Contract),12000,,2022-11-08,289652.52555393,1,102335395.888305,37,099,37099,Jackson County,178905315.087628
Swain,Cherokee (CDC Contract),12000,,2022-11-10,331167.421904533,1,135806792.21172,37,173,37173,Swain County,163964434.639126
Jackson,Cherokee (CDC Contract),12000,,2022-11-10,331167.421904533,1,135806792.21172,37,099,37099,Jackson County,163964434.639126
Swain,Cherokee (CDC Contract),12000,,2022-11-15,2000832.40795777,1,681655589.737503,37,173,37173,Swain County,306599259.279176
Jackson,Cherokee (CDC Contract),12000,,2022-11-15,2000832.40795777,1,681655589.737503,37,099,37099,Jackson County,306599259.279176
Swain,Cherokee (CDC Contract),12000,,2022-11-29,1095475.16789799,1,400858464.387568,37,173,37173,Swain County,406106948.77893
Jackson,Cherokee (CDC Contract),12000,,2022-11-29,1095475.16789799,1,400858464.387568,37,099,37099,Jackson County,406106948.77893
Swain,Cherokee (CDC Contract),12000,,2022-12-01,320215.254516341,1,219195827.420679,37,173,37173,Swain County,433903293.848583
Jackson,Cherokee (CDC Contract),12000,,2022-12-01,320215.254516341,1,219195827.420679,37,099,37099,Jackson County,433903293.848583
Swain,Cherokee (CDC Contract),12000,,2022-12-06,646837.002523839,1,295864862.04691,37,173,37173,Swain County,305306384.618386
Jackson,Cherokee (CDC Contract),12000,,2022-12-06,646837.002523839,1,295864862.04691,37,099,37099,Jackson County,305306384.618386
Swain,Cherokee (CDC Contract),12000,,2022-12-08,737007.293803458,1,518450360.351572,37,173,37173,Swain County,344503683.273054
Jackson,Cherokee (CDC Contract),12000,,2022-12-08,737007.293803458,1,518450360.351572,37,099,37099,Jackson County,344503683.273054
Swain,Cherokee (CDC Contract),12000,,2022-12-13,591544.993303162,1,348947363.417092,37,173,37173,Swain County,387754195.271858
Jackson,Cherokee (CDC Contract),12000,,2022-12-13,591544.993303162,1,348947363.417092,37,099,37099,Jackson County,387754195.271858
Swain,Cherokee (CDC Contract),12000,,2022-12-15,1572674.3762493,1,699501186.10286,37,173,37173,Swain County,522299636.623841
Jackson,Cherokee (CDC Contract),12000,,2022-12-15,1572674.3762493,1,699501186.10286,37,099,37099,Jackson County,522299636.623841
Swain,Cherokee (CDC Contract),12000,,2022-12-20,708918.301071459,1,424893728.338682,37,173,37173,Swain County,491114092.619545
Jackson,Cherokee (CDC Contract),12000,,2022-12-20,708918.301071459,1,424893728.338682,37,099,37099,Jackson County,491114092.619545
Swain,Cherokee (CDC Contract),12000,,2022-12-27,1487319.83570705,1,455099790.908574,37,173,37173,Swain County,526498235.116705
Jackson,Cherokee (CDC Contract),12000,,2022-12-27,1487319.83570705,1,455099790.908574,37,099,37099,Jackson County,526498235.116705
Swain,Cherokee (CDC Contract),12000,,2023-01-03,882081.090308044,1,269904905.539541,37,173,37173,Swain County,383299474.928932
Jackson,Cherokee (CDC Contract),12000,,2023-01-03,882081.090308044,1,269904905.539541,37,099,37099,Jackson County,383299474.928932
Swain,Cherokee (CDC Contract),12000,,2023-01-05,425043.528574595,1,433078338.917005,37,173,37173,Swain County,386027678.45504
Jackson,Cherokee (CDC Contract),12000,,2023-01-05,425043.528574595,1,433078338.917005,37,099,37099,Jackson County,386027678.45504
Swain,Cherokee (CDC Contract),12000,,2023-01-10,2101274.71126551,1,1186496322.72698,37,173,37173,Swain County,629826522.394509
Jackson,Cherokee (CDC Contract),12000,,2023-01-10,2101274.71126551,1,1186496322.72698,37,099,37099,Jackson County,629826522.394509
Swain,Cherokee (CDC Contract),12000,,2023-01-12,1819014.76533095,1,906616968.203359,37,173,37173,Swain County,842063876.615781
Jackson,Cherokee (CDC Contract),12000,,2023-01-12,1819014.76533095,1,906616968.203359,37,099,37099,Jackson County,842063876.615781
Swain,Cherokee (CDC Contract),12000,,2023-01-18,1082576.22393996,1,672752379.588462,37,173,37173,Swain County,921955223.506267
Jackson,Cherokee (CDC Contract),12000,,2023-01-18,1082576.22393996,1,672752379.588462,37,099,37099,Jackson County,921955223.506267
Swain,Cherokee (CDC Contract),12000,,2023-01-19,2211158.00669749,1,1053239787.75121,37,173,37173,Swain County,877536378.514344
Jackson,Cherokee (CDC Contract),12000,,2023-01-19,2211158.00669749,1,1053239787.75121,37,099,37099,Jackson County,877536378.514344
Swain,Cherokee (CDC Contract),12000,,2023-01-24,1353656.83551855,1,798510661.189296,37,173,37173,Swain County,841500942.842989
Jackson,Cherokee (CDC Contract),12000,,2023-01-24,1353656.83551855,1,798510661.189296,37,099,37099,Jackson County,841500942.842989
Swain,Cherokee (CDC Contract),12000,,2023-01-26,132100.026426216,1,81258359.0054918,37,173,37173,Swain County,644336269.315333
Jackson,Cherokee (CDC Contract),12000,,2023-01-26,132100.026426216,1,81258359.0054918,37,099,37099,Jackson County,644336269.315333
Swain,Cherokee (CDC Contract),12000,,2023-01-31,403828.526978625,1,161782390.220967,37,173,37173,Swain County,347183803.471918
Jackson,Cherokee (CDC Contract),12000,,2023-01-31,403828.526978625,1,161782390.220967,37,099,37099,Jackson County,347183803.471918
Swain,Cherokee (CDC Contract),12000,,2023-02-02,0,1,16545858.7757578,37,173,37173,Swain County,86528869.3340722
Jackson,Cherokee (CDC Contract),12000,,2023-02-02,0,1,16545858.7757578,37,099,37099,Jackson County,86528869.3340722
Swain,Cherokee (CDC Contract),12000,,2023-02-08,315236.544804625,1,145184397.365583,37,173,37173,Swain County,107837548.787436
Jackson,Cherokee (CDC Contract),12000,,2023-02-08,315236.544804625,1,145184397.365583,37,099,37099,Jackson County,107837548.787436
Swain,Cherokee (CDC Contract),12000,,2023-02-14,206104.605456577,1,121579354.869687,37,173,37173,Swain County,94436537.0036759
Jackson,Cherokee (CDC Contract),12000,,2023-02-14,206104.605456577,1,121579354.869687,37,099,37099,Jackson County,94436537.0036759
Swain,Cherokee (CDC Contract),12000,,2023-02-22,956488.071891828,1,479741418.022461,37,173,37173,Swain County,248835056.752577
Jackson,Cherokee (CDC Contract),12000,,2023-02-22,956488.071891828,1,479741418.022461,37,099,37099,Jackson County,248835056.752577
Swain,Cherokee (CDC Contract),12000,,2023-02-23,439530.248607434,1,209361223.554054,37,173,37173,Swain County,270227332.148734
Jackson,Cherokee (CDC Contract),12000,,2023-02-23,439530.248607434,1,209361223.554054,37,099,37099,Jackson County,270227332.148734
Swain,Cherokee (CDC Contract),12000,,2023-02-28,241339.660276906,1,133989848.668456,37,173,37173,Swain County,274364163.41499
Jackson,Cherokee (CDC Contract),12000,,2023-02-28,241339.660276906,1,133989848.668456,37,099,37099,Jackson County,274364163.41499
Swain,Cherokee (CDC Contract),12000,,2023-03-02,725666.624114251,1,453244842.422143,37,173,37173,Swain County,265531971.548218
Jackson,Cherokee (CDC Contract),12000,,2023-03-02,725666.624114251,1,453244842.422143,37,099,37099,Jackson County,265531971.548218
Swain,Cherokee (CDC Contract),12000,,2023-03-07,124382.747376557,1,73372325.424078,37,173,37173,Swain County,220202338.838226
Jackson,Cherokee (CDC Contract),12000,,2023-03-07,124382.747376557,1,73372325.424078,37,099,37099,Jackson County,220202338.838226
Swain,Cherokee (CDC Contract),12000,,2023-03-09,175547.127643565,1,99677414.5472928,37,173,37173,Swain County,208764860.797838
Jackson,Cherokee (CDC Contract),12000,,2023-03-09,175547.127643565,1,99677414.5472928,37,099,37099,Jackson County,208764860.797838
Swain,Cherokee (CDC Contract),12000,,2023-03-14,72204.9914783348,1,35532220.7164715,37,173,37173,Swain County,69527320.2292808
Jackson,Cherokee (CDC Contract),12000,,2023-03-14,72204.9914783348,1,35532220.7164715,37,099,37099,Jackson County,69527320.2292808
Swain,Cherokee (CDC Contract),12000,,2023-03-15,0,1,9073382.18672738,37,173,37173,Swain County,48094339.1501639
Jackson,Cherokee (CDC Contract),12000,,2023-03-15,0,1,9073382.18672738,37,099,37099,Jackson County,48094339.1501639
Swain,Cherokee (CDC Contract),12000,,2023-03-21,0,1,2596885.42624295,37,173,37173,Swain County,15734162.7764806
Jackson,Cherokee (CDC Contract),12000,,2023-03-21,0,1,2596885.42624295,37,099,37099,Jackson County,15734162.7764806
Swain,Cherokee (CDC Contract),12000,,2023-03-23,71876.24,1,34463507.0601599,37,173,37173,Swain County,15377924.8910434
Jackson,Cherokee (CDC Contract),12000,,2023-03-23,71876.24,1,34463507.0601599,37,099,37099,Jackson County,15377924.8910434
Swain,Cherokee (CDC Contract),12000,,2023-03-28,449089.054314928,1,185581336.260574,37,173,37173,Swain County,74213909.5823256
Jackson,Cherokee (CDC Contract),12000,,2023-03-28,449089.054314928,1,185581336.260574,37,099,37099,Jackson County,74213909.5823256
Swain,Cherokee (CDC Contract),12000,,2023-03-30,228254.147892124,1,93603602.2383416,37,173,37173,Swain County,104549481.853025
Jackson,Cherokee (CDC Contract),12000,,2023-03-30,228254.147892124,1,93603602.2383416,37,099,37099,Jackson County,104549481.853025
Swain,Cherokee (CDC Contract),12000,,2023-04-05,239708.197006541,1,141401827.894484,37,173,37173,Swain County,140195588.7978
Jackson,Cherokee (CDC Contract),12000,,2023-04-05,239708.197006541,1,141401827.894484,37,099,37099,Jackson County,140195588.7978
Swain,Cherokee (CDC Contract),12000,,2023-04-06,235071.52999202,1,138666697.434287,37,173,37173,Swain County,124557375.855704
Jackson,Cherokee (CDC Contract),12000,,2023-04-06,235071.52999202,1,138666697.434287,37,099,37099,Jackson County,124557375.855704
Swain,Cherokee (CDC Contract),12000,,2023-04-12,21556.9351224725,1,13192262.2577048,37,173,37173,Swain County,97753595.8621586
Jackson,Cherokee (CDC Contract),12000,,2023-04-12,21556.9351224725,1,13192262.2577048,37,099,37099,Jackson County,97753595.8621586
Swain,Cherokee (CDC Contract),12000,,2023-04-13,128778.492780422,1,92620840.248492,37,173,37173,Swain County,81493266.6468279
Jackson,Cherokee (CDC Contract),12000,,2023-04-13,128778.492780422,1,92620840.248492,37,099,37099,Jackson County,81493266.6468279
